UserId,ItemId
593,233 2575 543 769 353 2885 2008 1667 779 653 1404 761 59 744 253 415 17 386 965 1518 817 2294 2765 185 570 107 1568 2375 2769 435 294 198 125 449 3101 21 1396 1514 2024 581 1348 1731 1472 98 13 34 720 138 1549 1394 901 1 552 1436 2689 136 2114 58 3085 1754 22 0 3005 186 250 970 679 2088 400 16 86 1818 2110 2239 176 1245 6 782 8 1323 164 908 3 1101 1405 675 18
594,88 36 151 27 311 546 2298 124 40 1430 3163 564 942 1395 3056 335 2503 1042 79 230 121 702 1869 494 1 2695 268 315 20 750 1977 84 664 4 519 30 21 746 2353 90 1164 46 755 2752 179 272 2817 64 1116 128 150 56 63 2191 283 304
595,1277 87 321 2057 2564 11 591 2116 350 86 1960 394 3085 1588 993 622 717 421 179 1754 1035 0 550 2806 163 2563 442 2770 888 1442 154 137 1681 507 6 1091 2320 2742 1351 3067 119 572 2136 286 441 5 3 2328 2942 1154 3189 2996 1217 1981 1365 2875 1785
596,779 481 2472 1102 1029 2008 59 168 580 757 1857 327 511 429 1089 3025 515 641 1548 1242 619 811 126 2065 1270 93 2498 1262 2781 1108 288 1740 297 23 2780 1037 1282 1342 1498 2246 1875 2277 2214 1752 939 2200 1946 1408 124 121 3154 1534 1067 1396 1454 1069 1908 344 1185 764 1948 2252 820 2030 1834 2997 1489 1884 2595 979 276 721 574
597,151 2353 268 2100 1041 747 52 2656 2815 2133 1617 306 709 1318 1415 755 1705 1116 313 844 1189 488 234 168 719 1592 1583 881 1773 3108 197 354 960 590 2890 905 3197 1828 749 165 542 986 3174 1595 2363 2331 2948 1551 1878 1270 1122 303 2399 1460 1173 837 1981 3019 382 262 2161 2962 949 1355 1820 2368 1498 39 335 82 674 690 383 128 79 1092 1545 2365 3154 2049 2510 820 387 1000 2889 104 789 717 2585 2499 1712 1494 1178 3031 410 2549 1165 143 1681 94 133 1217 286 345
598,3081 197 85 168 185 36 1648 716 121 1798 1048 209 1600 2470 88 2455 2127 839 811 1160 27 1678 47 375 362 2707 1545 435 2415 1134 957 1395 59 1905 2488 2312 2908 124 859 2361 947 302 1088 486 152 2124 2073 2877 408 11 2889 418 1158 229 1233 2569 3098 1017 2279 1186 2257 365 492 491 285 52 1176 1388 1500 591 1676 2 282 30 494 150 759 584 1422 2338 1424 290 1211 388 2013 2542 1289 368 991 96 61 2834 1 84 2280 9 2721 31 1063 1214 1374 717 65 521 4 2389 2553 315 498 2616 1801 39 702 1062 2694 3031 131 1645 35 1085 2592 2546 26 50 1358 163 3137 82 918 286 3 1054 1588 28 95 2007 143 692 968 1628 358 1906 421 273 2747 3011 2386 802 2710 337 1785 98 422 1511 169 244 651 2171 2028 349
599,926 151 2370 1829 327 885 747 203 3026 686 1592 641 870 3008 1835 3061 1491 709 1656 2480 584 106 1103 2162 129 362 168 1076 197 353 485 881 853 1741 769 1377 1191 1204 1424 2247 165 1404 1847 914 2528 2541 34 634 549 2348 104 17 128 1545 347 107
600,2632 1914 2251 1285 2729 1439 1318 862 2297 2105 891 719 3013 832 621 1117 699 2737 2636 549 512 573 166 252 403 301 447 466 1284 1255 370 1054 1287 1258 1364 1840 67 2812 1042 648 2233 1540 1524 1174 499 2957 2795 2920 2383 2568 365 925 1834 1283 3083 1172 970 123 2536 2987 1145 361 1353 2694 2806 471 2364 1343 446 908 2505 1016 2570 2941 2273 3117 1864 305 372 1687 2521 1363 1998 1405 18 1818 438 2143 1964 782 2271 2263 721 273 1999 1631 1217 1288 1580 2305 2430 1002 323 2805 2414 850 2126 787 1091 1474 566 2626 2634 3065 3141 1561 2047 500 886 1140 1339 304 935 1602 1053 654 2044 2559 785 996 2270 2367 2761 367 2374 1252 1688 731 794 1872 2136 1939 1101 2464 2966 2319 2996 1027 445 2875 2169 810 1352 2332 281
601,591 831 2500 750 2223 823 729 651 242 641 985 1236 1318 3102 709 1825 1989 3037 1190 1083 1595 383 844 315 1038 394 1123 3107 1598 3057 327 590 1181 52 1189 85 608 673 291 175 44 2284 621 891 1674 89 1592 414 669 473 2133 866 26 3042 2539 683 20 2546 534 448 2077 1065 2276
602,2934 44 2749 232 1583 2041 1278 608 89 2944 414 2647 1941 1955 793 422 699 2454 3122 2630 749 830 126 1894 150 2813 1536 2899 23 3124 311 47 546 328 408 2442 1358 989 959 87 21 1 64 1829 1421 664 103 1238 409 309 20 1666 854 1374
603,1653 270 1436 538 798 1399 1056 50 2967 113 2390 2542 2517 2148 2703 278 61 813 1550 786 1429 1062 1115 1735 2140 3075 529 2866 1243 37 2505 2692 2570 109 1893 189 865 2171 415 2747 836 2 441 1748 427 1836 83 1573 2582 3162 305
604,889 1829 608 2370 1260 2647 89 44 1979 477 2074 2043 47 1923 638 763 2202 2581 331 2508 2794 2959 2810 418 36 2204 1941 2177 271 3081 1160 1143 2167 2965 937 598 1380 2000 124 1347 77 1635 1908 290 1289 564 2158 2077 459 1596 1586 2035 2895 278 1826 2636 2969 152 1047 56 535 79 432 1386 1180 1 40 2338 686 2384 23 1535 1733 244 2454 2630 362 1388 38 0 2442 1796 2104 87 821 113
605,417 213 476 2292 2944 957 2 1059 1355 1037 59 1460 82 142 481 733 715 410 1069 949 17 1554 107 254 168 691 2719 1185 837 231 622 1892 201 634 128 429 1991 1743 11 88 779 549 2240 3021 2294 2685 1668 21 153 817 1358 233 1856 758 3064 1879 47 67 2575 2312 51 2276 1545 348 3106 92 543 879 660 347 1665 3150 1 2024 2557 84 414 78 4 3161 10 136 86 1800 2350 987 1520 5 1603
606,2774 1492 2528 34 634 1743 265 1434 716 1106 1734 1696 1341 166 719 2921 341 1134 370 557 648 1255 3111 1682 1186 87 826 997 13 545 2873 2828 2445 285 687 136 2744 552 1609 563 1488 927 2491 16 76 3152 165 842 1144 450 2416 1410 3 514 172 2915
607,2632 1285 2871 2021 506 2422 686 3187 1635 2947 1347 2158 889 1829 3008 2000 2179 1222 2251 2090 877 1078 1531 129 1958 2774 3160 1904 1076 1090 1596 2022 978 1821 2204 2275 2920 1149 2384 370 959 279 2302 1701 2813 1536 3130 931 1535 1845 2393 2035 3023 2986 2373 422 937 460 2219 2800 2200 2820 1661 698 3081 166 2403 2440 578 38 1186 545 1574 1709 1770 2706 2445 307 437 1373 2999 1614 2740 173 340 1841 2248 1488 2055 443 300 212 413 35 453 76 1619 247 1475 176 2718 252 301 95 172 454 1658
608,1230 228 1229 1829 1817 2602 3068 2683 279 134 765 535 38 894 107 889 1639 2204 2022 2986 47 1414 2693 1685 832 1082 2734 2145 1558 2297 840 3008 1222 70 1076 2135 2934 145 2471 422 1736 64 1048 1250 242 2248 1790 974 331 880 2810 87 2397 144 930 66
609,986 1827 2921 230 84 1 1744 1107 21 2365 92 2 67 4 539 1584 2059 2997 383 1017 2853 11 1963 1556 1562 671 2318 798 2349 2970 290 3146 659 1232 1747 2981 170 2103 2299 643 1164 1836 3017 2056 1368 61 1544 1135 270 1670 2517 873 378 2148 2121 208 2677 547 2138 2695 936 326 516 1332 1382 813 786 3030 1429 1209 305 1115 3034 2830 2940 1882 585 2271 2390 1119 1062 940 2017 1893 2126 3118 1339 1503 2199 336 2176
610,177 2085 636 2790 1835 1520 646 2411 1239 26 2300 44 291 2115 2673 89 2850 865 1278 1041 1492 248 72 2583 1891 387 168 129 2357 2008 47 2 3062 2782 485 1518 23 2079 1985 254 104 3060 828 3124 185 879 1 693 557 2312 107 949 84 94 1320 4 170 1566 2415 720 3098 347 1854 981 664 1588 516 1257 2721 957 550 476 927 229 684 446 529 20 544 6 850 273 286 1960
611,894 686 2370 2734 665 90 2178 1259 2580 1607 102 105 2145 1866 3181 23 2167 541 1878 838 53 1521 1050 2133 2336 987 636 943 2423 2816 85 2297 1079 831 477 709 1592 487 1059 415 417 205 346 387 2294 331 909 47 949 902 1860
612,1041 1404 2116 392 2583 2501 1912 881 2673 2801 1878 1847 709 1379 2191 2528 1592 871 1190 357 429 744 928 71 1106 2294 1696 557 1278 128 197 1438 1341 3111 844 1930 859 2828 1682 2247 2361 324 2962 1178 1236 347 106 1134 959 89 151 2979 315 1609 374 21 248 1842 943 775 563 49 715 168 1627 1212 1681 492 716 286 293 1244 1631 345 39
613,89 3077 30 862 2214 319 1794 314 653 2264 39 1383 96 181 23 1701 346 362 1082 1819 1630 564 1914 1780 894 1736 1439 877 1285 1451 1084 2632 1287 1452 47 375 2675 745 734 972 674 82 107 2371 2039 2781 2754 274 3018 1364 0
614,3162 1592 2501 2098 2178 823 513 1369 2135 1848 497 1039 487 1050 2810 2195 415 412 2775 1799 987 544 477 1239 2387 315 213 3042 1190 891 1459 2116 3146 2708 922 2133 729 44 3079 350 2832 541 2300 129 2504 1888 943 93 2040 709 26 2034 2539 2955 39 800 1155 151 1498 52 779 1416 1567 2276 1458 651 534 750 2692 383 64 1595 511 330 2840 2341 3097 3195 155 747 1355 1891 90 387 2557 2472 47 2294 2 1520 938 1518 3036 622 3196 2527 435 448 3098 2024 758 98 209 838 2719 979 17 2245 217 720
615,1432 427 865 2708 1224 3168 314 2133 2082 375 3156 1189 1988 394 1850 1878 64 1003 151 1617 2091 2178 902 290 1520 2167 117 1431 429 2652 1898 1566 98 1 2970 4 84 754 67 92 2767 2235 1951 800 592 606 230 1081 11 2028 94 50 392 1833 2170 1391
616,93 902 1340 3035 328 1043 72 1625 877 1240 414 418 2823 2764 59 2469 2901 506 129 85 2557 17 3187 1740 106 2008 2870 2832 1000 2673 1717 1171 1720 2685 155 904 2498 685 82 411 1356 88 1321 2752 1963 2151 1738 2074 2228 361 2694 404 63 550 198 18
617,1643 487 3136 85 1690 174 2500 1611 1316 362 2238 1917 1769 1275 2265 1888 1278 768 511 1050 2472 90 1521 2040 1976 93 2847 417 1422 279 2022 129 335 1536 909 1404 2699 2331 2393 510 1386 1985 1639 535 812 900 1077 2298 79 477 1790 168 662 2408 1948 1210 1453 2307 285 2986 3068 191 759 1798 1394 713 254 1489 3081 139 2089 957 976 1723
618,1259 2463 1563 53 1300 2309 1639 2693 954 20 308 2991 3061 259 145 822 2931 1377 928 839 1116 590 905 179 830 3122 2523 1597 1767 2077 1076 352 362 150 1769 609 1847 608 990 1278 812 3002 2421 1821 72 30 1231 1954 1568 1610 673 1059 2046 1717 2247 2022 17 1369 388 1444 1363 50 429 964 2237 2729 2660 2733 3195 89 268 869 142 185 486 262 151 1348 2358 91 816 31 38 538 2398
619,2476 2737 2463 2790 1466 1293 329 1126 2245 1194 2988 1406 422 2039 1551 1446 1568 290 2906 2151 3178 1120 744 579 82 949 2421 1717 769 990 2071 1845 127 694 1298 1908 1586 2200 1000 2801 1084 1734 21 2706 341 1679 2997 2828 347 136 2489 1373 1834 2881 2342 3115 3110 2253 1960 973 2288 1449 2009 2718 2438 1883 886 975 918 1785
620,1151 2118 1530 2466 2980 2424 777 2916 3138 2374 1295 913 414 44 433 4 120 29 101 1 43 19 281 2923 2492 508 577 2317 2620 2012 650 1533 113 1457 1256 56 640 695 114 731 2291 1393 149 1669 1809 2530 2882 10 697 796 2332 2314 2514 1876 1653 628 551
621,1608 841 1376 942 2440 21 3099 3101 1787 533 1790 989 1088 1734 1348 2362 2844 2360 664 67 2650 1696 2567 2235 517 197 435 38 1220 758 2049 11 557 3098 340 1048 1395 2921 92 492 1358 693 1545 530 2279 1682 2408 979 2024 348 2491 1385 467 1467 2163 2549 87 347 1320 1724 997 720 1588 98 491 285 545 324 1679 1249 1622 1770 1472 1277 1212 2361 3073 1453 1549 349 182 2489 762 2778 13 136 1110 925 919 2818 321 1546 1854 1419 2605 934 2141 31 1283 2971 282 1960 2744 1609 58 356 2114 2997 2419 2889 33 775 295 166 1906 596 3085 1760 2724 518 368 2585 1814 717 482 143 310 1046 1808 2089 55 1754 2405 293 374 1035 139 1604 1832 1487 1178 2987 2552 1174 0 3050 479 2088 65 1673 958 369 991 49 99 550 1243 471 552 16 2963 70 2441 2830 888 3074 950 3045 442 2076 529 1442 372 60 1075 1681 211 1145 245 1619 2570 1433 109 3031 2438 805 76 189 1400 1030 1628 574 1070 2143 1580 176 6 1351 1474 66 850 1539 1410 509 561 1323 886 2305 1428 1552 2457 3067 635 119 572 286 441 1012 164 28 5 1405 507 3 1631 1055 95 1060 1154 489 3189 1529 1328 2669 2007 35 2996 172 2875 1952 3022 514 3198
622,647 382 248 793 2793 3179 3195 1375 3021 874 1782 2348 1170 928 1441 1768 410 476 46 2719 415 2341 636 2863 890 1445 253 26 1970 565 2292 1965 1592 2394 2034 881 1041 2377 350 353 2008 2245 2450 387 673 864 1891 2931 865 39 314 82 1667 262 2660 1493 47 1960 3085 2563 2114 993 822 103 2887 1095 973 329 1376 1213 949 550 529 3031 2267 1172 779 1964 762 442 2718 1580 664 2457 2875
623,96 1275 197 39 3186 1498 329 2835 330 354 93 3119 715 2787 2779 1080 1965 591 1825 646 1204 2074 1028 1350 1842 485 2162 823 1194 2098 1466 1236 314 350 2292 2245 674 2247 142 1118 697 477 2719 50 630 914 64 1404 254 930 2501 1010 2845 2562
624,26 1843 448 2264 1198 506 2737 1630 1914 2287 2609 1780 1303 1439 2632 3077 115 1285 1597 2353 549 2500 1498 82 1536 1255 477 2788 1342 17 2411 265 843 1880 2848 567 584 2184 2774 601 2268 1915 2246 2277 837 2431 3154 2765 36 939 201 2461
625,939 1680 61 1836 2056 3017 3177 2451 1034 2951 1833 103 1670 2695 1693 798 2517 378 1209 377 1147 873 30 1366 1063 2148 156 3054 9 2390 1671 3100 368 1525 1429 2730 1864 498 893 824 2896 2107 2016 3065 2176 2270 731 1409 2332 802 1811 801 1477 2576
626,1117 1135 1164 69 2572 2012 1533 2272 508 577 2662 2317 2620 618 728 607 463 551 15 2291 14 631 25 459 1393 150 2981 1478 1319 2713 1933 356 30 420 695 132 1899 2764 425 1584 278 2254 1550 640 2003 27 2198 1572 2173 1176 1388 2680 538 2711 893 968 796 358 1483 2386 2146 2281 140
627,352 30 150 922 87 145 181 72 77 23 177 127 96 686 38 31 1639 2693 1316 2309 701 1542 2105 1093 232 2038 1157 224 2648 3159 1 36 84 42 4 1066 602 841 2734 259 356 2112 2766 290 609 1704 1243 1196 2129 2064 1201 20 2295 210 840 2050 24 397 1237 2733 1296 188 308 1106 839 343 569 856
628,1003 1170 3107 880 242 126 832 1 84 2910 476 2491 2661 1320 1682 1815 613 1438 989 2762 997 1724 308 138 151 1705 2828 53 604 1609 2335 1930 717 1820 1427 13 1831 1046 66 1009 518 1816 409 306 683 310 1121 450 514 1080 3102 2403 2250 2369 1957 2174
629,1720 2159 1322 2978 2278 649 1702 1971 1665 1991 665 2731 1866 646 2955 800 129 861 1593 2891 2646 1764 767 1023 1464 580 1795 232 2085 20 2840 2538 2394 1813 2846 1647 1456 72 2106 187 2670 1420 1007 1554 23 2228 1 411 2531 1004 1605
630,85 260 370 3089 335 2400 2 722 1962 2074 2082 1015 2039 244 2287 1043 191 705 2382 1657 17 387 2774 536 1239 429 2885 2790 2450 1661 1191 1258 2026 1892 2760 761 817 115 1255 1510 2092 36 1519 88 1879 2820 2035 1668 3154 1077 198 598 2928 243 166 1524 1346 2844 1948 680 1925 758 648 2254 1540 340 94 2461 3098 408 1047 1158 1566 512 1367 1089 2997 13 545 307 491 2588 2279 2230 386 1107 1384 720 86 58 2114 2839 22 2698 973 186 1453 666 2342 276 1845 51 163 2694 404 888 529 2570 2505 272 18 616 2963 2239 782 1474 135 2044 211 675 1391 1205 249 2243 95 1613 2996 283 218 2742
631,834 2373 448 2726 179 478 2699 1510 39 907 126 662 54 900 510 713 594 1171 191 937 2862 2617 1875 85 1067 230 3172 102 554 768 2899 2503 2848 2311 1452 423 1158 517 2565 2946 2692 1042 2706 205 1458 1220 2568 59 2803 1921 1210 1709 2296 2990 2702 349 1546 2442 21 88 533 1223 1394 294 2795 2342 1406 1884 1488 1024 1489 2765 1381 2340 1127 1357 663 207 923 1449 108 2141 1212 1102 3056 886 2573 160 1713 119 446 28 2533 2742 1323 325
632,1551 823 417 47 448 1166 2285 328 1829 1050 2704 2520 558 831 745 1803 415 651 590 744 2294 1520 938 2116 1825 1023 580 1102 387 636 2213 533 511 21 179 2055 26 747 1 52 925 1906 1795 991 1190 102 1799 1415 1617 1375 1458 43
633,1117 1732 473 2871 983 559 1074 1843 20 77 328 397 362 954 2197 657 1768 1303 697 1076 2726 89 705 2179 330 608 1043 72 610 2781 200 174 1240 425 1089 2496 1015 2094 459 1766 352 1542 2899 2469 3159 3013 36 3060 23 2028 1555 1227 1 939 2124 27 2118 91 1948 1088 520 1526 764 2488 1162 2879 2257 1072 2825 349 2291 2516 2338 1853 790
634,1454 573 1270 2223 47 874 142 477 1480 690 53 181 23 77 2837 72 2298 763 2331 201 1090 1981 262 1275 205 448 542 279 1608 2452 719 460 1250 2247 1106 1685 145 394 412 1911 590 192 1790 557 769 682 155 657 340 331 1869 2315 840 11 1593 50 307 1367 64 1 2300 165 2431 1470 2480 569 2013 2542 3032 203 362 22 997 1289 1146 143 382 43 250 3010 189 1654 1121 83 570 2015 2294 1092 282 507
635,647 53 2471 2369 2790 3102 20 394 1237 2715 328 591 544 75 2298 609 3190 1330 1937 702 990 2793 44 1239 2766 2341 1445 3013 2546 2363 2366 93 3004 1820 145 260 2058 1704 768 1965 1944 844 2845 329 2238 832 1 294 533 1162 881 1890 1358 819 1066 1879 1450 2844 2887 427 820 2628 1095 103 374 1801 2718 3065
636,1287 2831 485 331 964 335 17 814 3190 1707 2747 1424 1346 674 1535 2636 480 579 82 817 1875 415 185 228 107 2378 23 1926 2691 1985 1569 1408 1752 512 40 88 1668 201 2547 3099 128 622 533 27 1448 1574 11 3113 517 67 3046 2567 423 229 1134 648 2908 1158 38 758 483 2257 1713 1485 302 989 1384 340 3096 2440 2279 492 595 2946 365 1389 2383 2844 1709 449 1048 4 2313 348 1249 69 2588 1514 1277 2883 2607 1967 2030 1453 349 1934 1472 437 2750 1546 1368 1549 3094 1402 1107 125 3105 858 596 482 421 166 593 3148 1687 372
637,209 3077 2684 1629 2275 213 2226 1347 513 30 962 1451 1052 776 1610 2137 3097 1625 1418 1915 1143 85 2102 1733 761 902 2043 2298 2557 1069 370 1536 2058 2765 1430 1510 297 1752 879 1160 294 1769 1464 2293 1262 257 685 621 816 384 2248 2925 191 2 779 2503 874 598 411 243 862 533 3101 693 511 17 1 648 84 2710 817 1158 38 2969 348 125 21 87 260 3106 947 2910 4 98 2812 13 762 138 551 1717 94 1394 925 182 1110 537 58 173 971 1426 568 2611 1906 467 2651 1827 1353 550 1268 267 1172 153 245 278 2627 2778 83 2420 1207 1818 2805 3141 1474 1323 450 99
638,84 1995 1879 1240 63 1314 1153 3097 2318 59 852 287 2119 565 1358 1554 2392 1420 2546 671 11 985 198 2768 1984 2652 2352 3056 702 187 928 71 2757 1186 268 526 2257 701 2027 2038 3106 539 1556 459 2865 1319 837 2686 1493 1223 435 1275 1467 1 4 1202 98 2410 1728 861 615 3149 1679 50 33 1367 865 1135 1576 1909 854 1884 1212 876 687 321 1277 53 23 643 1245 1544 1775 1747 1394 92 912 67 2511 2703 1608 2313 1670 242 3172 2148 1116 203 2588 1680 1268 642 1981 182 890 2536 186 3100 666 69 404 550 950 627 712 2428 2896 2420 123 238 748 1115 958 434 86 1710 2493 2505 1613 66 2239 12 1419 8 2044 1391 3011 2559 1688 161 9 7 2199 2187
639,1610 559 565 1817 1674 362 44 1511 2204 3174 1422 690 260 1424 1015 2393 674 3047 1386 779 634 1211 3081 3068 832 1102 67 92 2747 1320 892 285 209 1210 843 1708 125 759 368 1046 107 228 51 154 1112 180 2854 1800 1328 2 3189
640,2191 2575 88 534 1990 891 983 2184 1612 47 682 952 260 747 1032 2054 1261 2137 429 2333 168 2008 128 1348 410 1148 254 1 570 2088 335 268 1395 2313 449 1779 1960 2194 382 634 51 1629 2277 403 2539 2498 1524 1520 1108 2780 1422
641,1971 308 53 274 177 77 909 36 23 2705 27 1978 1274 2220 232 1023 3163 44 809 411 1621 2601 1540 56 2628 3056 1158 681 1898 701 1 1277 1453 366 2018 901 1833 2056 1004 1751 624 2896 908 2941 2390 1999 1818 2805 767 996 2346 1637 99 2861
642,230 124 152 36 1156 2748 2496 600 200 425 451 640 618 607 1206 633 740 3015 2291 508 1533 2012 2620 2662 631 1 84 4 1977 11 2572 2118 14 15 577 25 2514 2876 2882 2069 132 650 1272 29 19 225 2270 27 87 61 7
643,685 1892 1426 88 1348 533 125 11 1358 2887 730 2360 2844 2461 3098 979 87 1514 2997 347 387 758 1679 2650 182 58 537 518 2114 993 238 22 186 0 1035 1139 479 471 1243 529 1494 154 2570 109 1580 509 1030 284 3141 1748 692 888 2942 1154 1785 2996 2875
644,736 873 1670 61 2703 1209 378 2951 525 2259 2950 2056 1366 114 3054 58 1833 1695 2896 305 1650 2406 360 37 290 236 326 924 798 2004 100 1272 1882 208 225 384 132 1893 585 548 2390 436 2426 1034 732 110 1276 935 1231 8 474 1004 1759 869 1151 1295 2258 117 140 2582 1071 1025
645,2157 662 10 699 15 241 67 2713 3186 1214 25 2202 638 2895 2338 2877 1553 1117 1056 68 29 2482 459 1319 1478 523 425 2190 618 607 728 633 631 132 1227 361 1072 62 362 1383 2454 2630 1422 2054 2227 1819 1630 2442 1727 1715 256 39 2251 1084 1287 1258 244 1424 1211 1455 2701 189 521 2101 63 1364 1284 834 1255 773 61 214 1058 3046 554 3096
646,485 1041 481 1741 674 1257 2115 816 2597 93 622 412 817 386 3104 513 1480 2082 1722 26 17 82 2962 693 1608 1991 1106 1696 3002 859 427 1472 1879 2747 661 758 1934 21 92 775 646 1213 762 321 182 892 315 1035 1046 2663 2186 779 421 106 879 2741 672 99 51 933 2223 2357
647,506 2546 854 2704 232 205 2204 897 36 124 290 2835 152 740 20 602 46 93 129 418 649 665 1321 750 90 478 63 947 798 1 308 187 2716 84 17 1713 544 4 1240 1117 1042 2175 61 102 513 427 64 270 338 861 876 890 748 40 510 138 1576 1127 2390 103 113 1357 349 699 9 375 2238 1776 971 1429 2614 38 979 2082 594 2897 221 2516 1473 2244 32 783 217 26 2181 143 58 3034 110 354 755 3181 315 574 1873 461 2548 599 1791 230 1014 1242 2470 411 66 30 6 0 257 1340 2951 404 1069
648,1992 551 968 631 2981 3177 2713 1676 538 2680 707 1468 276 1063 1876 1489 1297 2180 241 1214 1784 1922 1301 498 220 1483 1730 2198 1272 358 176 1193 605 1902 920 623 418 1176 2644 1265 2966 48 531 695 1572 2003 1899 2386 802 2429 2323 2502 2862 1811 1192 3198 1776 1477 391 2603
649,1842 165 2655 142 549 106 1204 1197 353 2673 1741 2977 2015 1847 874 1257 604 2801 832 1985 1611 2792 290 914 3099 630 2092 1388 821 1868 1158 2049 1827 1472 1568 928 591 1551 230 1014 1242 1340 492 1548 1740 1534 67 92 1067 3073 405 2884 2811 2534 2250 661 1315 136 390 107 228 3193 2130 241 1653 1527 1216 2441 717 62 975 119 3094
650,355 540 25 878 527 225 2395 577 556 742 916 1373 436 1578 650 1246 1564 1863 2364 100 710 469 2443 2482 735 19 2855 2543 204 120 1659 2823 1744 2911 2103 504 1482 2496 2974 2876 1753 2156 101 688 725 457 396 2966 2045 1920 2460 281
651,2293 685 931 2961 681 902 819 2124 1 2029 2410 2925 56 1196 494 2254 2939 2318 2877 1017 67 302 2481 539 2519 3056 4 3149 1360 615 519 1135 1201 798 852 1775 523 1553 659 876 61 2654 2884 2056 2767 3017 712 1671 338 1836 1034 748 2951 873 2695 1833 1468 58 270 2517 2937 627 378 1063 377 2148 208 1332 1913 1525 813 156 3054 9 2896 1429 2189 498 585 1044
652,868 2679 938 2287 1451 1511 209 1625 2746 54 2880 2023 53 2684 181 510 1521 2226 104 562 213 23 2137 1050 3166 2336 319 179 177 1418 1852 487 544 513 1803 962 2907 1848 151 2074 427 2195 2382 2448 288 26 2040 2500 761 619 515
653,234 1011 733 2990 1254 90 242 1616 1169 151 2184 175 3174 1847 784 1768 3002 75 1244 960 44 353 2015 1187 1962 1557 757 1190 1122 2655 753 254 674 142 168 126 582 837 2326 262 1927 34 1257 1480 2079 1079 2673 1441 1123 604 2985 1163 1185 1092 1722 1444 948 690 630 763 1434 3099 128 342 921 258 1890 1103 351 486 1395 2491 492 989 2597 412 3111 687
